Accession	Begin	End	Chromosome	Name	Transcript name	Locus tag
S.sanguinisNZ_GL872311.1	104044	104682		dTMP kinase		HMPREF9390_RS09735
S.sanguinisNZ_GL872311.1	104679	105569		DNA polymerase III subunit delta'		HMPREF9390_RS09730
S.sanguinisNZ_GL872311.1	105594	105911		DNA replication initiation control protein YabA		HMPREF9390_RS09725
S.sanguinisNZ_GL872311.1	105914	106780		16S rRNA (cytidine(1402)-2'-O)-methyltransferase		HMPREF9390_RS09720
S.sanguinisNZ_GL872311.1	107040	108131		3-phosphoserine/phosphohydroxythreonine transaminase		HMPREF9390_RS09715
S.sanguinisNZ_GL872311.1	108144	109319		3-phosphoglycerate dehydrogenase family protein		HMPREF9390_RS09710
S.sanguinisNZ_GL872311.1	109456	109809		arsenate reductase family protein		HMPREF9390_RS09705
S.sanguinisNZ_GL872311.1	109904	110533		endonuclease III		HMPREF9390_RS09700
S.sanguinisNZ_GL872311.1	110561	110947		VOC family protein		HMPREF9390_RS09695
S.sanguinisNZ_GL872311.1	110959	111786		exodeoxyribonuclease III		HMPREF9390_RS09690
S.sanguinisNZ_GL872311.1	111929	112384		DUF3290 family protein		HMPREF9390_RS09685
S.sanguinisNZ_GL872311.1	112381	113013		DUF421 domain-containing protein		HMPREF9390_RS09680
S.sanguinisNZ_GL872311.1	113141	115138		methionine--tRNA ligase		HMPREF9390_RS09675
S.sanguinisNZ_GL872311.1	115275	115409		hypothetical protein		HMPREF9390_RS11945
S.sanguinisNZ_GL872311.1	115414	116070		DUF4230 domain-containing protein		HMPREF9390_RS09670
S.sanguinisNZ_GL872311.1	116268	117023		DeoR/GlpR family DNA-binding transcription regulator		HMPREF9390_RS09665
S.sanguinisNZ_GL872311.1	117231	117656		galactose-6-phosphate isomerase subunit LacA		HMPREF9390_RS09660
S.sanguinisNZ_GL872311.1	117673	118188		galactose-6-phosphate isomerase subunit LacB		HMPREF9390_RS09655
S.sanguinisNZ_GL872311.1	118201	119130		tagatose-6-phosphate kinase		HMPREF9390_RS09650
S.sanguinisNZ_GL872311.1	119134	120114		tagatose-bisphosphate aldolase		HMPREF9390_RS09645
S.sanguinisNZ_GL872311.1	120311	121144		PRD domain-containing protein		HMPREF9390_RS09640
S.sanguinisNZ_GL872311.1	121193	121510		PTS lactose/cellobiose transporter subunit IIA		HMPREF9390_RS09635
S.sanguinisNZ_GL872311.1	121510	123216		lactose-specific PTS transporter subunit EIIC		HMPREF9390_RS09630
S.sanguinisNZ_GL872311.1	123314	124720		6-phospho-beta-galactosidase		HMPREF9390_RS09625
S.sanguinisNZ_GL872311.1	124780	124989		helix-turn-helix transcriptional regulator		HMPREF9390_RS09620
S.sanguinisNZ_GL872311.1	125002	125529		DUF2975 domain-containing protein		HMPREF9390_RS09615
S.sanguinisNZ_GL872311.1	125726	126445		suppressor of fused domain protein		HMPREF9390_RS09610
S.sanguinisNZ_GL872311.1	126522	127082		hypothetical protein		HMPREF9390_RS09605
S.sanguinisNZ_GL872311.1	127234	128430		ferric reductase-like transmembrane domain-containing protein		HMPREF9390_RS09600
S.sanguinisNZ_GL872311.1	128588	129910		DUF2974 domain-containing protein		HMPREF9390_RS09595
S.sanguinisNZ_GL872311.1	129952	130638		response regulator transcription factor		HMPREF9390_RS09590
S.sanguinisNZ_GL872311.1	130622	131602		sensor histidine kinase		HMPREF9390_RS09585
S.sanguinisNZ_GL872311.1	131614	131994		class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI		HMPREF9390_RS09580
S.sanguinisNZ_GL872311.1	132143	132898		TraX family protein		HMPREF9390_RS09575
S.sanguinisNZ_GL872311.1	133068	133847		ABC transporter ATP-binding protein		HMPREF9390_RS09570
S.sanguinisNZ_GL872311.1	133828	135828		ABC transporter permease		HMPREF9390_RS09565
S.sanguinisNZ_GL872311.1	135979	136845		ABC transporter ATP-binding protein		HMPREF9390_RS09560
S.sanguinisNZ_GL872311.1	136847	137692		ABC transporter permease		HMPREF9390_RS09555
S.sanguinisNZ_GL872311.1	137715	138170		LytTR family DNA-binding domain-containing protein		HMPREF9390_RS09550
S.sanguinisNZ_GL872311.1	138181	138597		DUF3021 domain-containing protein		HMPREF9390_RS09545
S.sanguinisNZ_GL872311.1	138761	139471		hypothetical protein		HMPREF9390_RS09540
S.sanguinisNZ_GL872311.1	139549	140070		DUF600 family protein		HMPREF9390_RS09535
S.sanguinisNZ_GL872311.1	140147	141100		hypothetical protein		HMPREF9390_RS09530
S.sanguinisNZ_GL872311.1	141206	141817		TetR/AcrR family transcriptional regulator		HMPREF9390_RS09525
S.sanguinisNZ_GL872311.1	142026	142373		hypothetical protein		HMPREF9390_RS09520
S.sanguinisNZ_GL872311.1	142374	142730		class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI		HMPREF9390_RS09515
S.sanguinisNZ_GL872311.1	142764	142949		hypothetical protein		HMPREF9390_RS09510
S.sanguinisNZ_GL872311.1	143243	145096		SpaA isopeptide-forming pilin-related protein		HMPREF9390_RS09505
S.sanguinisNZ_GL872311.1	145281	146021		class I SAM-dependent methyltransferase		HMPREF9390_RS09500
S.sanguinisNZ_GL872311.1	146346	150881		SpaA isopeptide-forming pilin-related protein		HMPREF9390_RS09495
S.sanguinisNZ_GL872311.1	151154	151285		hypothetical protein		HMPREF9390_RS11950
S.sanguinisNZ_GL872311.1	151462	152223		ABC transporter ATP-binding protein		HMPREF9390_RS09485
S.sanguinisNZ_GL872311.1	152223	154211		ABC transporter permease		HMPREF9390_RS09480
S.sanguinisNZ_GL872311.1	154368	155768		amino acid permease		HMPREF9390_RS09475
S.sanguinisNZ_GL872311.1	155775	156044		hypothetical protein		HMPREF9390_RS09470
S.sanguinisNZ_GL872311.1	156116	157126		S41 family peptidase		HMPREF9390_RS09465
S.sanguinisNZ_GL872311.1	157190	157615		GNAT family N-acetyltransferase		HMPREF9390_RS09460
S.sanguinisNZ_GL872311.1	157645	158607		hypothetical protein		HMPREF9390_RS09455
S.sanguinisNZ_GL872311.1	158597	159061		GNAT family N-acetyltransferase		HMPREF9390_RS09450
S.sanguinisNZ_GL872311.1	159191	159427		DUF2829 domain-containing protein		HMPREF9390_RS09445
S.sanguinisNZ_GL872311.1	159420	160118		3-oxoacyl-ACP reductase		HMPREF9390_RS09440
S.sanguinisNZ_GL872311.1	160428	161222		hypothetical protein		HMPREF9390_RS09435
S.sanguinisNZ_GL872311.1	161350	162729		bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU		HMPREF9390_RS09430
S.sanguinisNZ_GL872311.1	162738	163289		NUDIX hydrolase		HMPREF9390_RS09425
S.sanguinisNZ_GL872311.1	163302	163724		cell wall synthase accessory phosphoprotein MacP		HMPREF9390_RS09420
S.sanguinisNZ_GL872311.1	163801	164493		5'-methylthioadenosine/adenosylhomocysteine nucleosidase		HMPREF9390_RS09415
S.sanguinisNZ_GL872311.1	164507	164815		DUF898 family protein		HMPREF9390_RS09410
S.sanguinisNZ_GL872311.1	164927	166468		ABC-F family ATP-binding cassette domain-containing protein		HMPREF9390_RS09405
S.sanguinisNZ_GL872311.1	166522	166758		zinc-ribbon domain-containing protein		HMPREF9390_RS09400
S.sanguinisNZ_GL872311.1	166796	167614		peptidylprolyl isomerase		HMPREF9390_RS09395
S.sanguinisNZ_GL872311.1	167669	168088		NUDIX domain-containing protein		HMPREF9390_RS09390
S.sanguinisNZ_GL872311.1	168316	168498		PspC domain-containing protein		HMPREF9390_RS09385
S.sanguinisNZ_GL872311.1	168629	170935		DNA translocase FtsK		HMPREF9390_RS09380
S.sanguinisNZ_GL872311.1	171049	171435		VOC family protein		HMPREF9390_RS09375
S.sanguinisNZ_GL872311.1	171545	171892		DUF3397 domain-containing protein		HMPREF9390_RS09370
S.sanguinisNZ_GL872311.1	172044	172469		50S ribosomal protein L11		HMPREF9390_RS09365
S.sanguinisNZ_GL872311.1	172571	173260		50S ribosomal protein L1		HMPREF9390_RS09360
S.sanguinisNZ_GL872311.1	173389	174840		amino acid permease		HMPREF9390_RS09355
S.sanguinisNZ_GL872311.1	175031	175756		UMP kinase		HMPREF9390_RS09350
S.sanguinisNZ_GL872311.1	175776	176333		ribosome recycling factor		HMPREF9390_RS09345
S.sanguinisNZ_GL872311.1	176438	177292		RNA-binding virulence regulatory protein CvfB		HMPREF9390_RS09340
S.sanguinisNZ_GL872311.1	177361	177576		YozE family protein		HMPREF9390_RS09335
S.sanguinisNZ_GL872311.1	177667	178656		PhoH family protein		HMPREF9390_RS09330
S.sanguinisNZ_GL872311.1	178724	179836		alanine dehydrogenase		HMPREF9390_RS09325
S.sanguinisNZ_GL872311.1	179967	180536		GNAT family N-acetyltransferase		HMPREF9390_RS09320
S.sanguinisNZ_GL872311.1	180585	180657		uncharacterized gene		HMPREF9390_RS09315
S.sanguinisNZ_GL872311.1	180585	180657		tRNA-Thr		HMPREF9390_RS09315
S.sanguinisNZ_GL872311.1	180882	181379		rRNA maturation RNase YbeY		HMPREF9390_RS09310
S.sanguinisNZ_GL872311.1	181360	181758		diacylglycerol kinase		HMPREF9390_RS09305
S.sanguinisNZ_GL872311.1	181825	182724		GTPase Era		HMPREF9390_RS09300
S.sanguinisNZ_GL872311.1	182751	183533		alpha/beta hydrolase		HMPREF9390_RS09295
S.sanguinisNZ_GL872311.1	183535	184005		NUDIX domain-containing protein		HMPREF9390_RS09290
S.sanguinisNZ_GL872311.1	184033	184857		DNA-formamidopyrimidine glycosylase		HMPREF9390_RS09285
S.sanguinisNZ_GL872311.1	184863	185459		dephospho-CoA kinase		HMPREF9390_RS09280
S.sanguinisNZ_GL872311.1	185463	186665		multidrug efflux MFS transporter		HMPREF9390_RS09275
S.sanguinisNZ_GL872311.1	186665	186814		50S ribosomal protein L33		HMPREF9390_RS11275
S.sanguinisNZ_GL872311.1	186857	187090		preprotein translocase subunit SecG		HMPREF9390_RS09270
S.sanguinisNZ_GL872311.1	187180	189528		ribonuclease R		HMPREF9390_RS09265
S.sanguinisNZ_GL872311.1	189491	189958		SsrA-binding protein SmpB		HMPREF9390_RS09260
S.sanguinisNZ_GL872311.1	190132	190563		Rrf2 family transcriptional regulator		HMPREF9390_RS09255
S.sanguinisNZ_GL872311.1	190645	191646		NADP-dependent oxidoreductase		HMPREF9390_RS09250
S.sanguinisNZ_GL872311.1	191661	192496		uncharacterized gene		HMPREF9390_RS09245
S.sanguinisNZ_GL872311.1	192744	193607		SAM-dependent methyltransferase TehB		HMPREF9390_RS09240
S.sanguinisNZ_GL872311.1	194031	196100		M13 family metallopeptidase		HMPREF9390_RS09235
S.sanguinisNZ_GL872311.1	196504	198168		C69 family dipeptidase		HMPREF9390_RS09230
S.sanguinisNZ_GL872311.1	198161	198982		PrsW family glutamic-type intramembrane protease		HMPREF9390_RS09225
S.sanguinisNZ_GL872311.1	199107	201158		C69 family dipeptidase		HMPREF9390_RS09220
S.sanguinisNZ_GL872311.1	201249	201803		TetR/AcrR family transcriptional regulator		HMPREF9390_RS09215
S.sanguinisNZ_GL872311.1	201947	202648		ABC transporter ATP-binding protein		HMPREF9390_RS09210
S.sanguinisNZ_GL872311.1	202650	205373		FtsX-like permease family protein		HMPREF9390_RS09205
S.sanguinisNZ_GL872311.1	205469	206317		metallophosphoesterase family protein		HMPREF9390_RS09200
S.sanguinisNZ_GL872311.1	206374	206823		Rrf2 family transcriptional regulator		HMPREF9390_RS09195
S.sanguinisNZ_GL872311.1	207052	207909		VOC family protein		HMPREF9390_RS09190
S.sanguinisNZ_GL872311.1	207945	208451		methylated-DNA--[protein]-cysteine S-methyltransferase		HMPREF9390_RS09185
S.sanguinisNZ_GL872311.1	208555	210060		class I SAM-dependent DNA methyltransferase		HMPREF9390_RS09180
S.sanguinisNZ_GL872311.1	210050	210589		restriction endonuclease subunit S		HMPREF9390_RS09175
S.sanguinisNZ_GL872311.1	210574	211209		restriction endonuclease subunit S		HMPREF9390_RS09170
S.sanguinisNZ_GL872311.1	211274	212260		tyrosine-type recombinase/integrase		HMPREF9390_RS09165
S.sanguinisNZ_GL872311.1	212274	213446		restriction endonuclease subunit S		HMPREF9390_RS11290
S.sanguinisNZ_GL872311.1	213495	213959		hypothetical protein		HMPREF9390_RS09160
S.sanguinisNZ_GL872311.1	214000	217113		type I restriction endonuclease subunit R		HMPREF9390_RS09155
S.sanguinisNZ_GL872311.1	217301	217993		alpha/beta hydrolase-fold protein		HMPREF9390_RS09150
S.sanguinisNZ_GL872311.1	217974	219002		ABC transporter substrate-binding protein		HMPREF9390_RS09145
S.sanguinisNZ_GL872311.1	219058	219813		ABC transporter ATP-binding protein		HMPREF9390_RS09140
S.sanguinisNZ_GL872311.1	219815	220861		iron ABC transporter permease		HMPREF9390_RS09135
S.sanguinisNZ_GL872311.1	221309	222391		Xaa-Pro peptidase family protein		HMPREF9390_RS09130
S.sanguinisNZ_GL872311.1	222554	223558		catabolite control protein A		HMPREF9390_RS09125
S.sanguinisNZ_GL872311.1	223805	224803		glycosyltransferase		HMPREF9390_RS09120
S.sanguinisNZ_GL872311.1	224805	226127		glycosyltransferase family 4 protein		HMPREF9390_RS09115
S.sanguinisNZ_GL872311.1	226199	226681		hypothetical protein		HMPREF9390_RS09110
S.sanguinisNZ_GL872311.1	227017	227418		hypothetical protein		HMPREF9390_RS09105
S.sanguinisNZ_GL872311.1	227452	229395		threonine--tRNA ligase		HMPREF9390_RS09100
S.sanguinisNZ_GL872311.1	229450	229812		MerR family transcriptional regulator		HMPREF9390_RS09095
S.sanguinisNZ_GL872311.1	229890	230267		carboxymuconolactone decarboxylase family protein		HMPREF9390_RS09090
S.sanguinisNZ_GL872311.1	230305	230703		hypothetical protein		HMPREF9390_RS09085
S.sanguinisNZ_GL872311.1	230812	231471		amino acid ABC transporter permease		HMPREF9390_RS09080
S.sanguinisNZ_GL872311.1	231482	232162		amino acid ABC transporter permease		HMPREF9390_RS09075
S.sanguinisNZ_GL872311.1	232175	232987		transporter substrate-binding domain-containing protein		HMPREF9390_RS09070
S.sanguinisNZ_GL872311.1	233002	233763		amino acid ABC transporter ATP-binding protein		HMPREF9390_RS09065
S.sanguinisNZ_GL872311.1	234104	234805		response regulator YycF		HMPREF9390_RS09060
S.sanguinisNZ_GL872311.1	234798	236147		cell wall metabolism sensor histidine kinase VicK		HMPREF9390_RS09055
S.sanguinisNZ_GL872311.1	236157	236957		MBL fold metallo-hydrolase		HMPREF9390_RS09050
S.sanguinisNZ_GL872311.1	237049	237408		DUF454 family protein		HMPREF9390_RS09045
S.sanguinisNZ_GL872311.1	237530	238228		ribonuclease III		HMPREF9390_RS09040
S.sanguinisNZ_GL872311.1	238219	241755		chromosome segregation protein SMC		HMPREF9390_RS09035
S.sanguinisNZ_GL872311.1	241757	242551		HAD family hydrolase		HMPREF9390_RS09030
S.sanguinisNZ_GL872311.1	242551	243369		Cof-type HAD-IIB family hydrolase		HMPREF9390_RS09025
S.sanguinisNZ_GL872311.1	243373	244887		signal recognition particle-docking protein FtsY		HMPREF9390_RS09020
S.sanguinisNZ_GL872311.1	244938	246398		glucose-6-phosphate dehydrogenase		HMPREF9390_RS09015
S.sanguinisNZ_GL872311.1	246573	247391		TIGR03943 family protein		HMPREF9390_RS09010
S.sanguinisNZ_GL872311.1	247388	248293		permease		HMPREF9390_RS09005
S.sanguinisNZ_GL872311.1	248290	248427		SPJ_0845 family protein		HMPREF9390_RS11295
S.sanguinisNZ_GL872311.1	248605	250737		Tex family protein		HMPREF9390_RS09000
S.sanguinisNZ_GL872311.1	250724	251161		SprT family protein		HMPREF9390_RS08995
S.sanguinisNZ_GL872311.1	251279	251575		PspC domain-containing protein		HMPREF9390_RS08990
S.sanguinisNZ_GL872311.1	251648	252136		hypothetical protein		HMPREF9390_RS08985
S.sanguinisNZ_GL872311.1	252149	252583		hypothetical protein		HMPREF9390_RS08980
S.sanguinisNZ_GL872311.1	252631	253122		NUDIX hydrolase		HMPREF9390_RS08975
S.sanguinisNZ_GL872311.1	253261	254196		HPr(Ser) kinase/phosphatase		HMPREF9390_RS08970
S.sanguinisNZ_GL872311.1	254189	254974		prolipoprotein diacylglyceryl transferase		HMPREF9390_RS08965
S.sanguinisNZ_GL872311.1	255031	255429		DUF948 domain-containing protein		HMPREF9390_RS08960
S.sanguinisNZ_GL872311.1	255445	255927		YtxH domain-containing protein		HMPREF9390_RS08955
S.sanguinisNZ_GL872311.1	256047	256349		DUF3270 family protein		HMPREF9390_RS08950
S.sanguinisNZ_GL872311.1	256480	257409		U32 family peptidase		HMPREF9390_RS08945
S.sanguinisNZ_GL872311.1	257637	258923		U32 family peptidase		HMPREF9390_RS08940
S.sanguinisNZ_GL872311.1	258996	259319		CHY zinc finger protein		HMPREF9390_RS08935
S.sanguinisNZ_GL872311.1	259346	259702		hypothetical protein		HMPREF9390_RS08930
S.sanguinisNZ_GL872311.1	259793	260005		YdbC family protein		HMPREF9390_RS08925
S.sanguinisNZ_GL872311.1	260030	260575		biotin transporter BioY		HMPREF9390_RS08920
S.sanguinisNZ_GL872311.1	261047	261778		cyclase family protein		HMPREF9390_RS08915
S.sanguinisNZ_GL872311.1	262131	263480		glutathione-disulfide reductase		HMPREF9390_RS08910
S.sanguinisNZ_GL872311.1	263690	264853		efflux RND transporter periplasmic adaptor subunit		HMPREF9390_RS08905
S.sanguinisNZ_GL872311.1	264837	265535		ABC transporter ATP-binding protein		HMPREF9390_RS08900
S.sanguinisNZ_GL872311.1	265535	266803		ABC transporter permease		HMPREF9390_RS08895
S.sanguinisNZ_GL872311.1	266902	268392		lysine--tRNA ligase		HMPREF9390_RS08890
S.sanguinisNZ_GL872311.1	268493	269128		histidine phosphatase family protein		HMPREF9390_RS08885
S.sanguinisNZ_GL872311.1	269191	269676		aminoacyl-tRNA deacylase		HMPREF9390_RS08880
S.sanguinisNZ_GL872311.1	269669	270517		DUF368 domain-containing protein		HMPREF9390_RS08875
S.sanguinisNZ_GL872311.1	270661	271518		glycoside hydrolase family 25 protein		HMPREF9390_RS08870
S.sanguinisNZ_GL872311.1	271728	272204		glutathione peroxidase		HMPREF9390_RS08865
S.sanguinisNZ_GL872311.1	272359	273591		FtsW/RodA/SpoVE family cell cycle protein		HMPREF9390_RS08860
S.sanguinisNZ_GL872311.1	273638	276484		phosphoenolpyruvate carboxylase		HMPREF9390_RS08855
S.sanguinisNZ_GL872311.1	276606	277076		RNA polymerase sigma factor		HMPREF9390_RS08850
S.sanguinisNZ_GL872311.1	277063	278061		anti sigma factor C-terminal domain-containing protein		HMPREF9390_RS08845
S.sanguinisNZ_GL872311.1	278184	279380		elongation factor Tu		HMPREF9390_RS08840
S.sanguinisNZ_GL872311.1	279714	281042		hypothetical protein		HMPREF9390_RS08835
S.sanguinisNZ_GL872311.1	281049	282041		glycosyltransferase family 8 protein		HMPREF9390_RS08830
S.sanguinisNZ_GL872311.1	282078	282794		glycosyltransferase family 2 protein		HMPREF9390_RS08825
S.sanguinisNZ_GL872311.1	282794	283153		DUF2304 domain-containing protein		HMPREF9390_RS08820
S.sanguinisNZ_GL872311.1	283143	283922		glycosyltransferase family 2 protein		HMPREF9390_RS08815
S.sanguinisNZ_GL872311.1	283947	286928		glycosyltransferase		HMPREF9390_RS08810
S.sanguinisNZ_GL872311.1	286915	288222		DUF2142 domain-containing protein		HMPREF9390_RS08805
S.sanguinisNZ_GL872311.1	288226	289473		glycosyltransferase family 4 protein		HMPREF9390_RS08800
S.sanguinisNZ_GL872311.1	289587	290735		glycosyltransferase family 1 protein		HMPREF9390_RS08795
S.sanguinisNZ_GL872311.1	290732	291667		glycosyltransferase family 2 protein		HMPREF9390_RS08790
S.sanguinisNZ_GL872311.1	291673	292479		ABC transporter permease		HMPREF9390_RS08785
S.sanguinisNZ_GL872311.1	292479	293684		ABC transporter ATP-binding protein		HMPREF9390_RS08780
S.sanguinisNZ_GL872311.1	293701	295371		LPS biosynthesis protein		HMPREF9390_RS08775
S.sanguinisNZ_GL872311.1	295429	297897		LTA synthase family protein		HMPREF9390_RS08770
S.sanguinisNZ_GL872311.1	297977	298465		EbsA family protein		HMPREF9390_RS08765
S.sanguinisNZ_GL872311.1	298462	298665		ferredoxin		HMPREF9390_RS08760
S.sanguinisNZ_GL872311.1	298705	299142		LysM domain-containing protein		HMPREF9390_RS08755
S.sanguinisNZ_GL872311.1	299152	299829		(d)CMP kinase		HMPREF9390_RS08750
S.sanguinisNZ_GL872311.1	300003	300533		translation initiation factor IF-3		HMPREF9390_RS08745
S.sanguinisNZ_GL872311.1	300567	300767		50S ribosomal protein L35		HMPREF9390_RS08740
S.sanguinisNZ_GL872311.1	300812	301171		50S ribosomal protein L20		HMPREF9390_RS08735
S.sanguinisNZ_GL872311.1	301390	301857		deaminase		HMPREF9390_RS08730
S.sanguinisNZ_GL872311.1	302241	303431		methionine adenosyltransferase		HMPREF9390_RS08725
S.sanguinisNZ_GL872311.1	303677	304936		UDP-N-acetylglucosamine 1-carboxyvinyltransferase		HMPREF9390_RS08720
S.sanguinisNZ_GL872311.1	304970	305521		GNAT family N-acetyltransferase		HMPREF9390_RS08715
S.sanguinisNZ_GL872311.1	305514	306791		CBS-HotDog domain-containing transcription factor SpxR		HMPREF9390_RS08710
S.sanguinisNZ_GL872311.1	306813	307670		methionyl aminopeptidase		HMPREF9390_RS08705
S.sanguinisNZ_GL872311.1	307703	308629		YihY/virulence factor BrkB family protein		HMPREF9390_RS08700
S.sanguinisNZ_GL872311.1	308662	309681		hypothetical protein		HMPREF9390_RS08695
S.sanguinisNZ_GL872311.1	309801	310250		MarR family transcriptional regulator		HMPREF9390_RS08690
S.sanguinisNZ_GL872311.1	310268	310975		B3/4 domain-containing protein		HMPREF9390_RS08685
S.sanguinisNZ_GL872311.1	311048	311488		GtrA family protein		HMPREF9390_RS08680
S.sanguinisNZ_GL872311.1	311650	312165		QueT transporter family protein		HMPREF9390_RS08675
S.sanguinisNZ_GL872311.1	312271	314229		NAD-dependent DNA ligase LigA		HMPREF9390_RS08670
S.sanguinisNZ_GL872311.1	314239	315189		diacylglycerol kinase family lipid kinase		HMPREF9390_RS08665
S.sanguinisNZ_GL872311.1	315213	317510		type I pullulanase		HMPREF9390_RS08660
S.sanguinisNZ_GL872311.1	317565	318841		uncharacterized gene		HMPREF9390_RS11305
S.sanguinisNZ_GL872311.1	319004	321199		LTA synthase family protein		HMPREF9390_RS08650
