Accession	Begin	End	Chromosome	Name	Transcript name	Locus tag
S.sp.DD04NZ_KQ968976.1	265368	266210		DegV family protein		STRDD04_RS01280
S.sp.DD04NZ_KQ968976.1	266300	267075		uncharacterized gene		STRDD04_RS01285
S.sp.DD04NZ_KQ968976.1	267177	267728		DUF1697 domain-containing protein		STRDD04_RS01290
S.sp.DD04NZ_KQ968976.1	267771	269576		DUF2971 domain-containing protein		STRDD04_RS01295
S.sp.DD04NZ_KQ968976.1	269594	271582		excinuclease ABC subunit UvrB		STRDD04_RS01300
S.sp.DD04NZ_KQ968976.1	271748	272695		CPBP family intramembrane metalloprotease		STRDD04_RS01305
S.sp.DD04NZ_KQ968976.1	272972	273163		hypothetical protein		STRDD04_RS11285
S.sp.DD04NZ_KQ968976.1	273244	273495		hypothetical protein		STRDD04_RS11290
S.sp.DD04NZ_KQ968976.1	273542	275434		DUF3114 domain-containing protein		STRDD04_RS01315
S.sp.DD04NZ_KQ968976.1	275424	275714		flagellar hook-associated protein		STRDD04_RS01320
S.sp.DD04NZ_KQ968976.1	275776	276069		TIGR04197 family type VII secretion effector		STRDD04_RS01325
S.sp.DD04NZ_KQ968976.1	276258	278432		ABC transporter substrate-binding protein/permease		STRDD04_RS01330
S.sp.DD04NZ_KQ968976.1	278432	279172		amino acid ABC transporter ATP-binding protein		STRDD04_RS01335
S.sp.DD04NZ_KQ968976.1	279543	281069		ATP-binding cassette domain-containing protein		STRDD04_RS01340
S.sp.DD04NZ_KQ968976.1	282555	284291		ABC transporter ATP-binding protein		STRDD04_RS01345
S.sp.DD04NZ_KQ968976.1	284281	286023		ABC transporter ATP-binding protein		STRDD04_RS01350
S.sp.DD04NZ_KQ968976.1	286120	287307		MFS transporter		STRDD04_RS01355
S.sp.DD04NZ_KQ968976.1	287433	288779		asparagine--tRNA ligase		STRDD04_RS01360
S.sp.DD04NZ_KQ968976.1	288859	289189		VOC family protein		STRDD04_RS01365
S.sp.DD04NZ_KQ968976.1	289192	290370		pyridoxal phosphate-dependent aminotransferase		STRDD04_RS01370
S.sp.DD04NZ_KQ968976.1	290367	290855		DUF5590 domain-containing protein		STRDD04_RS01375
S.sp.DD04NZ_KQ968976.1	290941	291387		MarR family transcriptional regulator		STRDD04_RS01380
S.sp.DD04NZ_KQ968976.1	291477	292025		NAD(P)H-dependent oxidoreductase		STRDD04_RS01385
S.sp.DD04NZ_KQ968976.1	292081	292776		LrgB family protein		STRDD04_RS01390
S.sp.DD04NZ_KQ968976.1	292769	293149		CidA/LrgA family protein		STRDD04_RS01395
S.sp.DD04NZ_KQ968976.1	293660	293747		uncharacterized gene		STRDD04_RS01400
S.sp.DD04NZ_KQ968976.1	293660	293747		tRNA-Ser		STRDD04_RS01400
S.sp.DD04NZ_KQ968976.1	293786	294610		DUF695 domain-containing protein		STRDD04_RS01405
S.sp.DD04NZ_KQ968976.1	294636	294984		uncharacterized gene		STRDD04_RS01410
S.sp.DD04NZ_KQ968976.1	294636	294984		transfer-messenger RNA		STRDD04_RS01410
S.sp.DD04NZ_KQ968976.1	295279	295599		hypothetical protein		STRDD04_RS01415
S.sp.DD04NZ_KQ968976.1	295611	296018		helix-turn-helix transcriptional regulator		STRDD04_RS01420
S.sp.DD04NZ_KQ968976.1	296857	297002		transposase		STRDD04_RS10490
S.sp.DD04NZ_KQ968976.1	297093	297773		TIGR02206 family membrane protein		STRDD04_RS01425
S.sp.DD04NZ_KQ968976.1	297996	298688		TIGR02206 family membrane protein		STRDD04_RS01430
S.sp.DD04NZ_KQ968976.1	298692	299230		uncharacterized gene		STRDD04_RS01435
S.sp.DD04NZ_KQ968976.1	299242	299853		NUDIX hydrolase N-terminal domain-containing protein		STRDD04_RS01440
S.sp.DD04NZ_KQ968976.1	299840	301213		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase		STRDD04_RS01445
S.sp.DD04NZ_KQ968976.1	301295	302341		D-alanine--D-alanine ligase		STRDD04_RS01450
S.sp.DD04NZ_KQ968976.1	302490	303086		recombination mediator RecR		STRDD04_RS01455
S.sp.DD04NZ_KQ968976.1	303140	305185		penicillin-binding protein PBP2B		STRDD04_RS01460
S.sp.DD04NZ_KQ968976.1	305349	306041		phosphoglycerate mutase		STRDD04_RS01465
S.sp.DD04NZ_KQ968976.1	306222	306674		Fur family transcriptional regulator		STRDD04_RS01470
S.sp.DD04NZ_KQ968976.1	306863	308437		DEAD/DEAH box helicase		STRDD04_RS01475
S.sp.DD04NZ_KQ968976.1	309141	309596		SP_0198 family lipoprotein		STRDD04_RS01485
S.sp.DD04NZ_KQ968976.1	310157	311663		phenylalanine--tRNA ligase subunit beta		STRDD04_RS11295
S.sp.DD04NZ_KQ968976.1	311684	312565		phenylalanine--tRNA ligase subunit beta		STRDD04_RS11300
S.sp.DD04NZ_KQ968976.1	312980	313489		GNAT family N-acetyltransferase		STRDD04_RS01495
S.sp.DD04NZ_KQ968976.1	313535	314584		phenylalanine--tRNA ligase subunit alpha		STRDD04_RS01500
S.sp.DD04NZ_KQ968976.1	314884	315222		metal-sulfur cluster assembly factor		STRDD04_RS01505
S.sp.DD04NZ_KQ968976.1	315350	316462		RNA polymerase sigma factor RpoD		STRDD04_RS01510
S.sp.DD04NZ_KQ968976.1	316465	318270		DNA primase		STRDD04_RS01515
S.sp.DD04NZ_KQ968976.1	318405	318791		large conductance mechanosensitive channel protein MscL		STRDD04_RS01520
S.sp.DD04NZ_KQ968976.1	318892	319068		30S ribosomal protein S21		STRDD04_RS01525
S.sp.DD04NZ_KQ968976.1	319897	320205		hypothetical protein		STRDD04_RS01530
S.sp.DD04NZ_KQ968976.1	320280	320672		hypothetical protein		STRDD04_RS01535
S.sp.DD04NZ_KQ968976.1	320651	322228		hypothetical protein		STRDD04_RS01540
S.sp.DD04NZ_KQ968976.1	322275	322679		DUF1310 family protein		STRDD04_RS01545
S.sp.DD04NZ_KQ968976.1	323313	323699		DUF1310 family protein		STRDD04_RS01550
S.sp.DD04NZ_KQ968976.1	324425	324811		DUF1310 family protein		STRDD04_RS01560
S.sp.DD04NZ_KQ968976.1	324978	325928		competence protein CoiA family protein		STRDD04_RS01565
S.sp.DD04NZ_KQ968976.1	326086	327258		MFS transporter		STRDD04_RS01570
S.sp.DD04NZ_KQ968976.1	327415	328749		DUF1958 domain-containing protein		STRDD04_RS01575
S.sp.DD04NZ_KQ968976.1	328870	329577		glucosamine-6-phosphate deaminase		STRDD04_RS01580
S.sp.DD04NZ_KQ968976.1	329902	330930		tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA		STRDD04_RS01585
S.sp.DD04NZ_KQ968976.1	330945	331415		arginine repressor		STRDD04_RS01590
S.sp.DD04NZ_KQ968976.1	331560	332894		dipeptidase		STRDD04_RS01595
S.sp.DD04NZ_KQ968976.1	332916	334427		YfcC family protein		STRDD04_RS01600
S.sp.DD04NZ_KQ968976.1	334711	335658		carbamate kinase		STRDD04_RS01605
S.sp.DD04NZ_KQ968976.1	335820	336836		ornithine carbamoyltransferase		STRDD04_RS01610
S.sp.DD04NZ_KQ968976.1	336894	338123		arginine deiminase		STRDD04_RS01615
S.sp.DD04NZ_KQ968976.1	338430	339116		Crp/Fnr family transcriptional regulator		STRDD04_RS01620
S.sp.DD04NZ_KQ968976.1	339164	339661		DUF1648 domain-containing protein		STRDD04_RS01625
S.sp.DD04NZ_KQ968976.1	339648	339929		autorepressor SdpR family transcription factor		STRDD04_RS01630
S.sp.DD04NZ_KQ968976.1	339907	340695		YhfC family glutamic-type intramembrane protease		STRDD04_RS01635
S.sp.DD04NZ_KQ968976.1	340887	341942		serine hydrolase		STRDD04_RS01640
S.sp.DD04NZ_KQ968976.1	342088	342693		superoxide dismutase		STRDD04_RS01645
S.sp.DD04NZ_KQ968976.1	342785	343822		DNA polymerase III subunit delta		STRDD04_RS01650
S.sp.DD04NZ_KQ968976.1	344157	345143		DUF805 domain-containing protein		STRDD04_RS01655
S.sp.DD04NZ_KQ968976.1	345317	346129		hypothetical protein		STRDD04_RS11305
S.sp.DD04NZ_KQ968976.1	346446	348686		DNA internalization-related competence protein ComEC/Rec2		STRDD04_RS01665
S.sp.DD04NZ_KQ968976.1	348667	349362		helix-hairpin-helix domain-containing protein		STRDD04_RS01670
S.sp.DD04NZ_KQ968976.1	349510	350058		HXXEE domain-containing protein		STRDD04_RS01675
S.sp.DD04NZ_KQ968976.1	350131	350871		1-acyl-sn-glycerol-3-phosphate acyltransferase		STRDD04_RS01680
S.sp.DD04NZ_KQ968976.1	351031	353370		cation-translocating P-type ATPase		STRDD04_RS01685
S.sp.DD04NZ_KQ968976.1	353504	354250		tRNA1(Val) (adenine(37)-N6)-methyltransferase		STRDD04_RS01690
S.sp.DD04NZ_KQ968976.1	354240	354506		GIY-YIG nuclease family protein		STRDD04_RS01695
S.sp.DD04NZ_KQ968976.1	354878	355624		DeoR/GlpR family DNA-binding transcription regulator		STRDD04_RS01700
S.sp.DD04NZ_KQ968976.1	355974	356249		HU family DNA-binding protein		STRDD04_RS01705
S.sp.DD04NZ_KQ968976.1	356362	357195		DegV family protein		STRDD04_RS01710
S.sp.DD04NZ_KQ968976.1	357568	358536		NAD(P)/FAD-dependent oxidoreductase		STRDD04_RS01715
S.sp.DD04NZ_KQ968976.1	358569	359480		DNA-binding protein WhiA		STRDD04_RS01720
S.sp.DD04NZ_KQ968976.1	359477	360454		YvcK family protein		STRDD04_RS01725
S.sp.DD04NZ_KQ968976.1	360451	361341		RNase adapter RapZ		STRDD04_RS01730
S.sp.DD04NZ_KQ968976.1	361408	361791		RidA family protein		STRDD04_RS01735
S.sp.DD04NZ_KQ968976.1	362087	363064		nucleoside hydrolase		STRDD04_RS01740
S.sp.DD04NZ_KQ968976.1	363069	363635		ECF transporter S component		STRDD04_RS01745
S.sp.DD04NZ_KQ968976.1	363878	364700		GBS Bsp-like repeat-containing protein		STRDD04_RS01750
S.sp.DD04NZ_KQ968976.1	365890	367273		GH25 family lysozyme		STRDD04_RS01755
S.sp.DD04NZ_KQ968976.1	367349	368107		triose-phosphate isomerase		STRDD04_RS01760
S.sp.DD04NZ_KQ968976.1	369415	370611		elongation factor Tu		STRDD04_RS01765
S.sp.DD04NZ_KQ968976.1	370734	371732		anti sigma factor C-terminal domain-containing protein		STRDD04_RS01770
S.sp.DD04NZ_KQ968976.1	371719	372189		RNA polymerase sigma factor		STRDD04_RS01775
S.sp.DD04NZ_KQ968976.1	372352	375198		phosphoenolpyruvate carboxylase		STRDD04_RS01780
S.sp.DD04NZ_KQ968976.1	375267	376481		FtsW/RodA/SpoVE family cell cycle protein		STRDD04_RS01785
S.sp.DD04NZ_KQ968976.1	376701	377543		glycoside hydrolase family 25 protein		STRDD04_RS01790
S.sp.DD04NZ_KQ968976.1	377864	378592		metallophosphoesterase family protein		STRDD04_RS01795
S.sp.DD04NZ_KQ968976.1	378645	379478		uncharacterized gene		STRDD04_RS11310
S.sp.DD04NZ_KQ968976.1	379499	380340		AAA family ATPase		STRDD04_RS11315
S.sp.DD04NZ_KQ968976.1	380349	380780		arginine repressor		STRDD04_RS01805
S.sp.DD04NZ_KQ968976.1	380764	381588		TlyA family RNA methyltransferase		STRDD04_RS01810
S.sp.DD04NZ_KQ968976.1	381581	382456		polyprenyl synthetase family protein		STRDD04_RS01815
S.sp.DD04NZ_KQ968976.1	382453	382665		exodeoxyribonuclease VII small subunit		STRDD04_RS01820
S.sp.DD04NZ_KQ968976.1	382643	383983		exodeoxyribonuclease VII large subunit		STRDD04_RS01825
S.sp.DD04NZ_KQ968976.1	384155	384997		NAD(P)H-hydrate dehydratase		STRDD04_RS01830
S.sp.DD04NZ_KQ968976.1	385915	386625		ABC transporter ATP-binding protein		STRDD04_RS01840
S.sp.DD04NZ_KQ968976.1	386625	387389		ABC transporter ATP-binding protein		STRDD04_RS01845
S.sp.DD04NZ_KQ968976.1	387389	388342		branched-chain amino acid ABC transporter permease		STRDD04_RS01850
S.sp.DD04NZ_KQ968976.1	388346	389227		branched-chain amino acid ABC transporter permease		STRDD04_RS01855
S.sp.DD04NZ_KQ968976.1	389367	390527		ABC transporter substrate-binding protein		STRDD04_RS01860
S.sp.DD04NZ_KQ968976.1	390617	390886		DUF2129 domain-containing protein		STRDD04_RS01865
S.sp.DD04NZ_KQ968976.1	390988	391578		ATP-dependent Clp protease proteolytic subunit		STRDD04_RS01870
S.sp.DD04NZ_KQ968976.1	391749	392378		uracil phosphoribosyltransferase		STRDD04_RS01875
S.sp.DD04NZ_KQ968976.1	392476	395136		magnesium-translocating P-type ATPase		STRDD04_RS01880
S.sp.DD04NZ_KQ968976.1	395683	395865		PspC domain-containing protein		STRDD04_RS01885
S.sp.DD04NZ_KQ968976.1	395946	396443		hypothetical protein		STRDD04_RS11320
S.sp.DD04NZ_KQ968976.1	396601	397020		NUDIX domain-containing protein		STRDD04_RS01895
S.sp.DD04NZ_KQ968976.1	397076	397885		peptidylprolyl isomerase		STRDD04_RS01900
S.sp.DD04NZ_KQ968976.1	397978	398148		uncharacterized gene		STRDD04_RS11325
S.sp.DD04NZ_KQ968976.1	398212	399753		ABC-F family ATP-binding cassette domain-containing protein		STRDD04_RS01910
S.sp.DD04NZ_KQ968976.1	399865	400173		DUF898 family protein		STRDD04_RS01915
S.sp.DD04NZ_KQ968976.1	400187	400879		5'-methylthioadenosine/adenosylhomocysteine nucleosidase		STRDD04_RS01920
S.sp.DD04NZ_KQ968976.1	400938	401249		cell wall synthase accessory phosphoprotein MacP		STRDD04_RS01925
S.sp.DD04NZ_KQ968976.1	401262	401816		NUDIX hydrolase		STRDD04_RS01930
S.sp.DD04NZ_KQ968976.1	401825	403204		bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU		STRDD04_RS01935
S.sp.DD04NZ_KQ968976.1	403541	404239		3-oxoacyl-ACP reductase		STRDD04_RS01940
S.sp.DD04NZ_KQ968976.1	404232	404468		DUF2829 domain-containing protein		STRDD04_RS01945
S.sp.DD04NZ_KQ968976.1	404564	405709		site-specific integrase		STRDD04_RS01950
S.sp.DD04NZ_KQ968976.1	406232	406756		type II toxin-antitoxin system VapC family toxin		STRDD04_RS01955
S.sp.DD04NZ_KQ968976.1	406746	407090		STAS-like domain-containing protein		STRDD04_RS01960
S.sp.DD04NZ_KQ968976.1	407101	408027		hypothetical protein		STRDD04_RS01965
S.sp.DD04NZ_KQ968976.1	408246	408530		uncharacterized gene		STRDD04_RS01970
S.sp.DD04NZ_KQ968976.1	408766	409329		helix-turn-helix transcriptional regulator		STRDD04_RS01975
S.sp.DD04NZ_KQ968976.1	409580	409777		helix-turn-helix transcriptional regulator		STRDD04_RS01980
S.sp.DD04NZ_KQ968976.1	409792	410199		hypothetical protein		STRDD04_RS01985
S.sp.DD04NZ_KQ968976.1	410215	410844		Rha family transcriptional regulator		STRDD04_RS01990
S.sp.DD04NZ_KQ968976.1	411121	411423		hypothetical protein		STRDD04_RS01995
S.sp.DD04NZ_KQ968976.1	411804	412136		hypothetical protein		STRDD04_RS02005
S.sp.DD04NZ_KQ968976.1	412129	412410		hypothetical protein		STRDD04_RS02010
S.sp.DD04NZ_KQ968976.1	412545	413444		primase alpha helix C-terminal domain-containing protein		STRDD04_RS02015
S.sp.DD04NZ_KQ968976.1	413425	414927		DNA primase family protein		STRDD04_RS02020
S.sp.DD04NZ_KQ968976.1	415263	415439		hypothetical protein		STRDD04_RS11110
S.sp.DD04NZ_KQ968976.1	415451	415909		hypothetical protein		STRDD04_RS02025
S.sp.DD04NZ_KQ968976.1	416008	416517		hypothetical protein		STRDD04_RS11115
S.sp.DD04NZ_KQ968976.1	417417	417770		type II toxin-antitoxin system PemK/MazF family toxin		STRDD04_RS02035
S.sp.DD04NZ_KQ968976.1	417754	417969		AbrB family transcriptional regulator		STRDD04_RS02040
S.sp.DD04NZ_KQ968976.1	418103	418516		DUF1492 domain-containing protein		STRDD04_RS02045
S.sp.DD04NZ_KQ968976.1	418799	418981		type II toxin-antitoxin system HicA family toxin		STRDD04_RS02050
S.sp.DD04NZ_KQ968976.1	419019	419471		type II toxin-antitoxin system HicB family antitoxin		STRDD04_RS02055
S.sp.DD04NZ_KQ968976.1	419949	421115		pyridoxal phosphate-dependent aminotransferase		STRDD04_RS02060
S.sp.DD04NZ_KQ968976.1	421117	422211		cystathionine gamma-synthase		STRDD04_RS02065
S.sp.DD04NZ_KQ968976.1	422531	424162		polysaccharide biosynthesis protein		STRDD04_RS02070
S.sp.DD04NZ_KQ968976.1	424249	425700		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase		STRDD04_RS02075
S.sp.DD04NZ_KQ968976.1	425733	426482		CPBP family intramembrane metalloprotease		STRDD04_RS02080
S.sp.DD04NZ_KQ968976.1	428517	428738		hypothetical protein		STRDD04_RS02085
S.sp.DD04NZ_KQ968976.1	429218	430252		dihydrodipicolinate reductase		STRDD04_RS02090
S.sp.DD04NZ_KQ968976.1	430339	431178		helix-turn-helix domain-containing protein		STRDD04_RS02095
S.sp.DD04NZ_KQ968976.1	431344	432684		hemolysin family protein		STRDD04_RS02100
S.sp.DD04NZ_KQ968976.1	432775	434421		phosphoenolpyruvate carboxykinase (ATP)		STRDD04_RS02105
S.sp.DD04NZ_KQ968976.1	434523	435647		AI-2E family transporter		STRDD04_RS02110
S.sp.DD04NZ_KQ968976.1	435722	436516		ABC transporter ATP-binding protein		STRDD04_RS02115
S.sp.DD04NZ_KQ968976.1	436513	438054		beta-carotene 15,15'-monooxygenase		STRDD04_RS02120
S.sp.DD04NZ_KQ968976.1	438171	440226		uncharacterized gene		STRDD04_RS02125
S.sp.DD04NZ_KQ968976.1	440239	440493		hypothetical protein		STRDD04_RS02130
S.sp.DD04NZ_KQ968976.1	440542	441090		class I SAM-dependent methyltransferase		STRDD04_RS02135
S.sp.DD04NZ_KQ968976.1	441084	442031		TIGR01212 family radical SAM protein		STRDD04_RS02140
S.sp.DD04NZ_KQ968976.1	442091	442390		MGMT family protein		STRDD04_RS02145
S.sp.DD04NZ_KQ968976.1	442493	443143		phosphatase PAP2 family protein		STRDD04_RS02150
S.sp.DD04NZ_KQ968976.1	443133	443690		ECF transporter S component		STRDD04_RS02155
S.sp.DD04NZ_KQ968976.1	444137	444646		tRNA (cytidine(34)-2'-O)-methyltransferase		STRDD04_RS02160
S.sp.DD04NZ_KQ968976.1	445039	446388		Trk system potassium transporter TrkA		STRDD04_RS02165
S.sp.DD04NZ_KQ968976.1	446393	447832		TrkH family potassium uptake protein		STRDD04_RS02170
S.sp.DD04NZ_KQ968976.1	447992	448459		GNAT family N-acetyltransferase		STRDD04_RS02175
S.sp.DD04NZ_KQ968976.1	448758	449972		ABC transporter permease		STRDD04_RS02180
S.sp.DD04NZ_KQ968976.1	449969	450439		DUF4162 domain-containing protein		STRDD04_RS11330
S.sp.DD04NZ_KQ968976.1	450460	450888		ATP-binding cassette domain-containing protein		STRDD04_RS11335
S.sp.DD04NZ_KQ968976.1	451603	452511		magnesium transporter CorA family protein		STRDD04_RS02190
S.sp.DD04NZ_KQ968976.1	452887	454431		peptide chain release factor 3		STRDD04_RS02195
S.sp.DD04NZ_KQ968976.1	454749	455237		NAD(P)H-dependent oxidoreductase		STRDD04_RS02200
S.sp.DD04NZ_KQ968976.1	455290	456009		acetolactate decarboxylase		STRDD04_RS02205
S.sp.DD04NZ_KQ968976.1	456125	456874		PHP domain-containing protein		STRDD04_RS02210
S.sp.DD04NZ_KQ968976.1	456908	457222		phosphoribosyl-ATP diphosphatase		STRDD04_RS02215
S.sp.DD04NZ_KQ968976.1	457357	457701		phosphoribosyl-AMP cyclohydrolase		STRDD04_RS02220
S.sp.DD04NZ_KQ968976.1	457701	458459		imidazole glycerol phosphate synthase subunit HisF		STRDD04_RS02225
S.sp.DD04NZ_KQ968976.1	458462	459184		1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase		STRDD04_RS02230
S.sp.DD04NZ_KQ968976.1	459162	459785		imidazole glycerol phosphate synthase subunit HisH		STRDD04_RS02235
S.sp.DD04NZ_KQ968976.1	459818	460402		imidazoleglycerol-phosphate dehydratase HisB		STRDD04_RS02240
S.sp.DD04NZ_KQ968976.1	460414	461706		histidinol dehydrogenase		STRDD04_RS02245
S.sp.DD04NZ_KQ968976.1	461703	462347		ATP phosphoribosyltransferase		STRDD04_RS02250
S.sp.DD04NZ_KQ968976.1	462344	463330		ATP phosphoribosyltransferase regulatory subunit		STRDD04_RS02255
S.sp.DD04NZ_KQ968976.1	463339	464415		histidinol-phosphate transaminase		STRDD04_RS02260
S.sp.DD04NZ_KQ968976.1	464847	465152		DUF4298 domain-containing protein		STRDD04_RS02265
S.sp.DD04NZ_KQ968976.1	465293	468964		helicase-exonuclease AddAB subunit AddA		STRDD04_RS02270
S.sp.DD04NZ_KQ968976.1	468961	472248		ATP-dependent nuclease subunit B		STRDD04_RS02275
S.sp.DD04NZ_KQ968976.1	472481	472819		YlbF/YmcA family competence regulator		STRDD04_RS02280
S.sp.DD04NZ_KQ968976.1	472842	473948		prephenate dehydrogenase		STRDD04_RS02285
S.sp.DD04NZ_KQ968976.1	473995	475161		chorismate synthase		STRDD04_RS02290
S.sp.DD04NZ_KQ968976.1	475254	476321		3-dehydroquinate synthase		STRDD04_RS02295
S.sp.DD04NZ_KQ968976.1	476498	477355		shikimate dehydrogenase		STRDD04_RS02300
S.sp.DD04NZ_KQ968976.1	477345	478022		type I 3-dehydroquinate dehydratase		STRDD04_RS02305
S.sp.DD04NZ_KQ968976.1	478019	479182		class I SAM-dependent rRNA methyltransferase		STRDD04_RS02310
S.sp.DD04NZ_KQ968976.1	479388	480041		ABC-2 transporter permease		STRDD04_RS02315
S.sp.DD04NZ_KQ968976.1	480025	480903		ABC transporter ATP-binding protein		STRDD04_RS02320
S.sp.DD04NZ_KQ968976.1	480906	481283		GntR family transcriptional regulator		STRDD04_RS02325
S.sp.DD04NZ_KQ968976.1	481628	483448		LTA synthase family protein		STRDD04_RS02330
S.sp.DD04NZ_KQ968976.1	483469	483915		uncharacterized gene		STRDD04_RS11340
S.sp.DD04NZ_KQ968976.1	484063	486360		type I pullulanase		STRDD04_RS02335
S.sp.DD04NZ_KQ968976.1	486386	487080		diacylglycerol kinase		STRDD04_RS02340
S.sp.DD04NZ_KQ968976.1	487210	487447		diacylglycerol kinase family protein		STRDD04_RS10500
S.sp.DD04NZ_KQ968976.1	487456	489414		NAD-dependent DNA ligase LigA		STRDD04_RS02345
S.sp.DD04NZ_KQ968976.1	489518	490033		QueT transporter family protein		STRDD04_RS02350
S.sp.DD04NZ_KQ968976.1	490234	490671		GtrA family protein		STRDD04_RS02355
S.sp.DD04NZ_KQ968976.1	490708	491118		GNAT family N-acetyltransferase		STRDD04_RS02360
S.sp.DD04NZ_KQ968976.1	491263	491970		B3/4 domain-containing protein		STRDD04_RS02365
S.sp.DD04NZ_KQ968976.1	491979	492428		MarR family transcriptional regulator		STRDD04_RS02370
S.sp.DD04NZ_KQ968976.1	492756	493643		DUF4300 family protein		STRDD04_RS02375
S.sp.DD04NZ_KQ968976.1	493963	494274		hypothetical protein		STRDD04_RS02385
S.sp.DD04NZ_KQ968976.1	494414	496153		glycoside hydrolase family 13 protein		STRDD04_RS02390
S.sp.DD04NZ_KQ968976.1	496386	496667		hypothetical protein		STRDD04_RS02395
S.sp.DD04NZ_KQ968976.1	496741	497000		uncharacterized gene		STRDD04_RS10850
S.sp.DD04NZ_KQ968976.1	497191	497412		DUF1648 domain-containing protein		STRDD04_RS02405
S.sp.DD04NZ_KQ968976.1	497432	498991		hypothetical protein		STRDD04_RS02410
S.sp.DD04NZ_KQ968976.1	498966	499694		ABC transporter ATP-binding protein		STRDD04_RS02415
S.sp.DD04NZ_KQ968976.1	499804	500421		TetR/AcrR family transcriptional regulator		STRDD04_RS02420
S.sp.DD04NZ_KQ968976.1	500693	500762		uncharacterized gene		STRDD04_RS10860
S.sp.DD04NZ_KQ968976.1	501414	501614		uncharacterized gene		STRDD04_RS11120
S.sp.DD04NZ_KQ968976.1	501674	501994		uncharacterized gene		STRDD04_RS02435
S.sp.DD04NZ_KQ968976.1	502051	503004		hypothetical protein		STRDD04_RS02440
S.sp.DD04NZ_KQ968976.1	503063	503845		hypothetical protein		STRDD04_RS02445
S.sp.DD04NZ_KQ968976.1	504152	506050		SIR2 family protein		STRDD04_RS02450
S.sp.DD04NZ_KQ968976.1	506135	506413		hypothetical protein		STRDD04_RS02455
S.sp.DD04NZ_KQ968976.1	506428	506925		hypothetical protein		STRDD04_RS02460
S.sp.DD04NZ_KQ968976.1	506969	508600		23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD		STRDD04_RS02465
S.sp.DD04NZ_KQ968976.1	508780	510141		LCP family protein		STRDD04_RS02470
S.sp.DD04NZ_KQ968976.1	510154	510987		prephenate dehydratase		STRDD04_RS02475
S.sp.DD04NZ_KQ968976.1	510978	511463		shikimate kinase		STRDD04_RS02480
